frag_ID,,Locus,attivita,ware,fragment_type,weight_g,surface_area,diameter,perc_preserved,rim_length,rim_height,height_of_preserved_wall,basefloorlength,lengthpreserved.lid,angle_f_rim,angle_of_body,open_closed,main_angle_up,secondary_base_angle,upper_thickness,central_thickness,lowerthickness,surface_treat,macro_fabric,SAS_notes,morphology_notes,edges,chip,chip_length,calcium_crust,perc_calc_int,perc_calc_ext,stains,abras_base_int,abras_wall_int,abras_rim_int,abras_base_ext,abras_wall_ext,abras_rim_ext,location_of_abrasion,direction_scratches_ext,scratch_dir_ext_num,concentric_scr_ext,chordal_scr_ext,radial_scr_ext,criss_cross_e,surface_area_abrasion_e,direction_scratches_int,scratch_dir_int_num,concentric_scr_int,chordal_scr_int,radial_scr_int,criss_cross_i,surface_area_abrasion_i,microscopic_image,blackening_int,BL_int_1,BL_int_2,BL_int_3,BL_int_4,BL_int_5,BL_int_6,BL_int_7,BL_int_8,BL_int_9,BL_int_10,BL_int_11,BL_int_22,blackening_location_int,blackening_ext,BL_ext_1,BL_ext_2,BL_ext_3,BL_ext_4,BL_ext_5,BL_ext_6,BL_ext_7,BL_ext_8,BL_ext_9,BL_ext_10,BL_ext_11,BL_ext_22,blackening_location_ext,bottom_base,alteration_notes,frag_type_num,ware_num,filter_MusarnaRIM_WHOLE,site_num,filter_LARGERVESSELS_percpres,PrimaryLast,filter_Musarna_cookware_rims,filter_$,Rdiamete,Ndiamete,dup_diam_CW,RAN001,NTI001,julie_period,nov19.3pm_period,cistern,ocu_num,funct_type,RAN002,NTI002,black_tot,black_tot_int,black_tot_ext,both_fours,abras_tot_int,abras_tot_ext,R_olladiam,N_olladiam,R_ollaangle,N_ollarimangle,Rangle_f,Nangle_f,RAN003,NTI003,cookware_base_groups,int_cookware_black5,RAN004,NTI004,PERIOD_old,PERIOD,period_pop_jan22,collapsed_periods
589,Populonia,4687,73,black gloss,base,41,36,6,50,,,4.0,3.0,,,,,130,,5.64,6.07,8.27,bg; generally drippy and unevenly applied,abundant mica; rare rounded voids,,,2,,,Y,10,5,interior has chunky red paint or pigment which turns the tooth brush red > pigment is 10r 3/6,1,0,0,1,0,0,"base_ext
base_int",concentric,1,1,0,0,,,chordal,3,0,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,abrasion along sharp edge of ext base; int linear diagonal scratches,5,5,0,3,0,0,0,0,,,6.00,,,7,7,,,8,,,0,0,0,,1.00,1.00,,,,,,,,,,,,,7,7,8,
590,Populonia,4687,73,black gloss,base,22,16,6,27,,,2.0,3.5,,,,,145,,5.30,9.09,5.80,bg,fine mica; frequent small rounded voids,,,1,,,N,,,,1,0,0,0,0,0,base_int,,,,,,,,concentric,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,slip reomved in circle along disc line,5,5,0,3,0,0,0,0,,,6.00,,,7,7,,,8,,,0,0,0,,1.00,0.00,,,,,,,,,,,,,7,7,8,
591,Populonia,4687,73,black gloss,rim,13,16,14,11,4.5,3.0,,,,75,,o,,,5.05,5.15,5.40,bg,rare mica; few incl,,,1,,,Y,0,10,,0,0,1,0,0,1,"rim_ext
rim_int",concentric,1,1,0,0,,,concentric,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,along sharpest edges of rim,10,5,0,3,1,0,0,0,,,14.00,,,7,7,,1,8,,,0,0,0,,1.00,1.00,,,,,,,,,,,,,7,7,8,
592,Populonia,4687,73,black gloss,base,28,16,,4,,,4.5,0.5,,,,c,,,,,,bg,very fine abundant mica; rare rounded voids,,to frag for angle orientation,1,,,Y,5,20,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,abrasion nv,5,5,0,3,0,0,0,0,,,,,,7,7,,2,,,,0,0,0,,0.00,0.00,,,,,,,,,,,,,7,7,8,
601,Populonia,4687,73,black gloss,base,4,9,,4,,,1.5,0.5,,,,c,135,,4.87,3.75,4.36,bg only ext,frequent mica,,,2,,,Y,0,5,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,5,5,0,3,0,0,0,0,,,,,,7,7,,2,,,,0,0,0,,0.00,0.00,,,,,,,,,,,,,7,7,8,
603,Populonia,4687,73,black gloss,base,6,9,2,50,,,2.0,1.0,,,,,175,,6.01,,3.35,bg int and ext,frequent mica; rare elongated white grains,,bottom of base not flat; looks cut off; either than or it?s not a base...; it may be that only the stem of the base is preserved,1,,,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,5,5,0,3,0,0,0,0,,,2.00,,,7,7,,,,,,0,0,0,,0.00,0.00,,,,,,,,,,,,,7,7,8,
605,Populonia,4687,73,black gloss,rim,12,16,22,5,3.5,3.5,,,,55,,o,,,6.15,5.04,4.17,bg,rare black subrounded particles abundant small rounded voids,,,2,,,N,,,,0,0,1,0,0,1,"rim_ext
rim_int",concentric,1,1,0,0,,,concentric,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,abrasion along sharp edges of rim,10,5,0,3,1,0,0,0,,,22.00,,,7,7,,1,8,,,0,0,0,,1.00,1.00,,,,,,,,,,,,,7,7,8,
606,Populonia,4687,73,black gloss,base,45,36,6,100,,,2.0,5.5,,,,,140,,6.45,7.03,,bg int and ext,rare mica; rare elongated voids,,lower thickness not attantinable bc foot?s in the way,1,,,N,,,,1,0,0,1,0,0,"base_int
base_ext",concentric,1,1,0,0,,,patch,4,0,0,0,,3.00,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,ext abrasion is on shapr edge of foot; int abrasion is patchy rubbed away slip surface only on 1 side of int; the onyl sherd in this SU which looks so bad = this is from use poss,5,5,0,3,0,0,0,0,,,6.00,,,7,7,,,8,,,0,0,0,,1.00,1.00,,,,,,,,,,,,,7,7,8,
607,Populonia,4696,79,black gloss,rim,3,4,7,15,3.0,2.0,,,,80,,u,,,3.52,3.57,4.15,bg,"frequent fine mica; rare black shapeless blobs - kind of bled colour, not grains",,,1,,,Y,0,10,,0,0,1,0,0,1,"rim_ext
rim_int",concentric,1,1,0,0,,,concentric,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,abrasion along sharp edges,10,5,0,3,1,0,0,0,,,7.00,,,7,7,,1,8,,,0,0,0,,1.00,1.00,,,,,,,,,,,,,7,7,8,
608,Populonia,4696,79,black gloss,rim,7,9,15,10,4.5,2.5,,,,75,,o,,,4.21,,4.89,bg,rare mica; frequent black rounded particles,,,1,,,N,,,,0,0,1,0,0,1,"rim_int
rim_ext",concentric,1,1,0,0,,,concentric,1,1,0,0,,,Y,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,along shapr edges,10,5,0,3,1,0,0,0,,,15.00,,,7,7,,1,8,,,0,0,0,,1.00,1.00,,,,,,,,,,,,,7,7,8,
609,Populonia,4696,79,black gloss,rim,8,16,12,8,3.0,3.0,,,,55,,o,,,3.36,4.17,4.54,bg int ext; thick and consistent,rare mica; abundant brown and black subrounded grains,,,1,,,Y,2,2,,0,0,1,0,0,1,"rim_ext
rim_int",concentric,1,1,0,0,,,concentric,1,1,0,0,,,Y,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,along shapr edge,10,5,0,3,1,0,0,0,,,12.00,,,7,7,,1,8,,,0,0,0,,1.00,1.00,,,,,,,,,,,,,7,7,8,
610,Populonia,4696,79,black gloss,rim,11,16,13,7,4.0,3.0,,,,60,,o,,,5.12,4.69,4.30,bg,rare black subangular particles; very fine rounded voids,,,1,,,N,,,,0,0,1,0,1,1,"rim_int
wall_ext
rim_ext",radial,2,0,0,1,,,concentric,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,rim abrasion along shapr edges; wall ext abrasion is perp,10,5,0,3,1,0,0,0,,,13.00,,,7,7,,1,8,,,0,0,0,,1.00,1.00,,,,,,,,,,,,,7,7,8,
611,Populonia,4696,79,black gloss,rim,2,4,9,6,1.5,1.0,,,,20,,u,,,3.13,,2.84,bg,rare mica; rare black rounded particles,,,1,,,N,,,,0,0,0,0,0,1,rim_ext,concentric,1,1,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,abrasion along shapr edge,10,5,0,3,1,0,0,0,,,9.00,,,7,7,,2,2,,,0,0,0,,0.00,1.00,,,,,,,,,,,,,7,7,8,
612,Populonia,4696,79,black gloss,rim,2,4,13,5,1.5,1.5,,,,140,,u,,,5.52,,5.22,bg,frequent very fine voids; rare yellow subrounded grains,,,1,,,N,,,,0,0,0,0,0,1,rim_ext,concentric,1,1,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,on sharp edge,10,5,0,3,1,0,0,0,,,13.00,,,7,7,,3,,,,0,0,0,,0.00,1.00,,,,,,,,,,,,,7,7,8,
613,Populonia,4696,79,black gloss,rim,12,9,35,4,5.5,4.0,,,,15,,o,,,6.79,5.96,6.77,bg,frequent rounded voids; abundandt elangated white clear particles; freqent black brown subrounded particles,,,1,lip,1,N,,,,0,0,1,0,0,0,rim_int,,,,,,,,concentric,1,1,0,0,,,Y,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,abraded all along interior edge of rim along the various edge of fine wheel marks,10,5,0,3,0,0,0,0,,,35.00,,,7,7,,1,9,,,0,0,0,,1.00,0.00,,,,,,,,,,,,,7,7,8,
614,Populonia,4696,79,black gloss,rim,3,4,12,6,2.0,2.0,,,,90,65,o,,,4.31,,2.59,bg; yellowish green,abundant mica no other incl,,,1,,,N,,,,0,0,0,0,1,0,wall_ext,concentric,1,1,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,along a kind of carinated edge,10,5,0,3,1,0,0,0,,,12.00,,,7,7,,1,8,,,0,0,0,,0.00,1.00,,,,,,,,,,,,,7,7,8,
615,Populonia,4701,73,black gloss,base,48,16,7,100,,,1.0,8.0,,,,,170,,6.40,,7.93,"bg; concentric circled, rouletting, rosettes",frequent ver tiny rounded voids; rare white subrounded white clear grains,,angle sketchy bc so little of wall is preserved,2,,,N,,,,1,0,0,1,0,0,"base_ext
base_int",concentric,1,1,0,0,,,patch,4,0,0,0,,3.00,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,abraded int around decor; ext is on foot edge,5,5,0,3,0,0,0,0,,,7.00,,,7,7,,,9,,,0,0,0,,1.00,1.00,,,,,,,,,,,,,7,7,8,
616,Populonia,4701,73,black gloss,base,3,4,9,12,,,0.0,1.0,,,,,,,5.86,,5.08,bg,medium mice flecks; rare black brown rounded colour,,,1,,,Y,0,5,,0,0,0,1,0,0,base_ext,concentric,1,1,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,on foot edge; calcium concentrated exactly along the line,5,5,0,3,0,0,0,0,,,9.00,,,7,7,,,,,,0,0,0,,0.00,1.00,,,,,,,,,,,,,7,7,8,
617,Populonia,4701,73,black gloss,rim,25,25,14,10,4.5,4.5,,,,45,,o,,,7.55,5.99,5.65,bg,frequent mica; medium particles white clear subrounded,,,1,,,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,10,5,0,3,1,0,0,0,,,14.00,,,7,7,,1,8,,,0,0,0,,0.00,0.00,,,,,,,,,,,,,7,7,8,
618,Populonia,4701,73,black gloss,rim,44,49,16,11,4.5,7.0,,,,120,20,o,,,4.70,4.60,6.04,bg,frequent mica; rare black brown rounded grains,,3 glued frags; on the ext you can see busting of 2 bubbles or overly large inclusions; 25% of vessel preserved,1,,,N,,,,0,0,1,0,0,0,rim_int,,,,,,,,concentric,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,sharpest edge of rim,10,5,0,3,1,0,0,0,,,16.00,,,7,7,,1,8,,,0,0,0,,1.00,0.00,,,,,,,,,,,,,7,7,8,
619,Populonia,4701,73,black gloss,rim,2,4,,4,1.0,1.5,,,,,,o,,,4.90,,4.95,bg,rare mica; nv inclusions,,,1,,,N,,,,0,0,1,0,0,0,rim_int,,,,,,,,concentric,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,along sharp edge,10,5,0,3,0,0,0,0,,,,,,7,7,,1,8,,,0,0,0,,1.00,0.00,,,,,,,,,,,,,7,7,8,
620,Populonia,4701,73,black gloss,rim,6,9,,4,2.0,3.0,,,,,,o,,,5.62,4.93,4.03,bg,medium mica; rare elongate voids,,joins with 631,1,,,N,,,,0,0,1,0,0,1,"rim_int
rim_ext",concentric,1,1,0,0,,,concentric,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,along shapr edges,10,5,0,3,0,0,0,0,,,,,,7,7,,1,8,,,0,0,0,,1.00,1.00,,,,,,,,,,,,,7,7,8,
621,Populonia,4701,73,black gloss,rim,11,16,,4,2.0,4.0,,,,,,o,,,3.59,4.37,5.67,bg,frequent fine mica,,,2,,,N,,,,0,0,1,0,0,0,rim_int,,,,,,,,concentric,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,sharp edge,10,5,0,3,0,0,0,0,,,,,,7,7,,1,8,,,0,0,0,,1.00,0.00,,,,,,,,,,,,,7,7,8,
622,Populonia,4701,73,black gloss,rim,7,9,19,8,4.5,2.5,,,,70,,o,,,4.46,,4.65,bg,freuqnet very fine black specks; very fine rounded voids,,,1,,,N,,,,0,0,0,0,0,1,rim_ext,concentric,1,1,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,sharpest edge,10,5,0,3,1,0,0,0,,,19.00,,,7,7,,1,8,,,0,0,0,,0.00,1.00,,,,,,,,,,,,,7,7,8,
623,Populonia,4701,73,black gloss,rim,3,4,12,6,2.0,2.5,,,,45,,o,,,3.76,,4.21,bg,frequent mica; rare rounded grains of brown black,,,1,,,Y,5,0,,0,0,1,0,0,0,rim_int,,,,,,,,concentric,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,10,5,0,3,1,0,0,0,,,12.00,,,7,7,,1,8,,,0,0,0,,1.00,0.00,,,,,,,,,,,,,7,7,8,
624,Populonia,4701,73,black gloss,rim,5,9,21,6,3.5,2.5,,,,25,,o,,,6.02,,4.42,bg,medium mica; rare rounded white clear particles,,,1,,,N,,,,0,0,1,0,0,1,"rim_ext
rim_int",concentric,1,1,0,0,,,concentric,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,on shat part of rim and along wheel marks on ext,10,5,0,3,1,0,0,0,,,21.00,,,7,7,,1,8,,,0,0,0,,1.00,1.00,,,,,,,,,,,,,7,7,8,
625,Populonia,4701,73,black gloss,rim,4,9,7,9,2.0,3.5,,,,40,65,u,,,3.99,3.46,2.71,bg,frequent very fine black flecks,,,1,,,N,,,,0,0,0,0,0,1,rim_ext,concentric,1,1,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,on shapr edge,10,5,0,3,1,0,0,0,,,7.00,,,7,7,,2,2,,,0,0,0,,0.00,1.00,,,,,,,,,,,,,7,7,8,
626,Populonia,4701,73,local buccheroid impast,rim,4,9,11,4,2.0,3.0,,,,80,,o,,,4.25,,4.21,maybe burnished,frequent large brown and red round grains;,,,1,,,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,10,23,0,3,0,0,0,0,,,11.00,,,7,7,,1,8,,,0,0,0,,0.00,0.00,,,,,,,,,,,,,7,7,8,
627,Populonia,4701,73,black gloss,rim,3,9,19,6,3.0,2.5,,,,45,,o,,,3.16,2.90,3.19,bg,medium mica; no other inclusions,,,1,,,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,10,5,0,3,1,0,0,0,,,19.00,,,7,7,,1,8,,,0,0,0,,0.00,0.00,,,,,,,,,,,,,7,7,8,
628,Populonia,4701,73,black gloss,rim,33,25,18,16,8.0,2.0,,,,120,25,o,,,8.90,,7.08,bg,medium ica; rare balck subrounded particles,,,2,,,N,,,,0,0,1,0,0,1,"rim_int
rim_ext",concentric,1,1,0,0,,,concentric,1,1,0,0,,,Y,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,along 2 sharpest edges/bends,10,5,0,3,1,0,0,0,,,18.00,,,7,7,,1,9,,,0,0,0,,1.00,1.00,,,,,,,,,,,,,7,7,8,
629,Populonia,4701,73,black gloss,rim,37,36,20,11,7.5,4.0,,,,115,35,o,,,8.70,,8.20,bg,rare balck brown rounde particles,,,2,,,N,,,,0,0,1,0,0,0,rim_int,,,,,,,,concentric,1,1,0,0,,,Y,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,10,5,0,3,1,0,0,0,,,20.00,,,7,7,,1,9,,,0,0,0,,1.00,0.00,,,,,,,,,,,,,7,7,8,
630,Populonia,4701,73,black gloss,rim,12,16,17,11,5.5,2.5,,,,85,,o,,,4.69,,4.48,bg,medium black sand frags; rare mica,,,1,,,N,,,,0,0,1,0,0,1,"rim_ext
rim_int",concentric,1,1,0,0,,,concentric,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,on sharpest edges,10,5,0,3,1,0,0,0,,,17.00,,,7,7,,1,8,,,0,0,0,,1.00,1.00,,,,,,,,,,,,,7,7,8,
631,Populonia,4701,73,black gloss,rim,15,25,,4,2.0,6.5,,,,,,o,,,5.37,3.91,4.75,bg,few to no inclusions; rare elongated voids,,2 frags glued; joins with 620,1,,,N,,,,0,0,0,0,0,1,rim_ext,concentric,1,1,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,10,5,0,3,0,0,0,0,,,,,,7,7,,1,8,,,0,0,0,,0.00,1.00,,,,,,,,,,,,,7,7,8,
639,Populonia,4701,73,black gloss,rim,8,9,,4,3.5,3.0,,,,155,30,o,,,5.52,5.50,5.91,bg int and ext,frequent fine subrounded voids; rare white rounded grains,,,2,,,Y,0,10,,0,0,1,0,0,1,"rim_int
rim_ext",concentric,1,1,0,0,,,concentric,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,abrasion on sharp edges,10,5,0,3,0,0,0,0,,,,,,7,7,,1,8,,,0,0,0,,1.00,1.00,,,,,,,,,,,,,7,7,8,
640,Populonia,4701,73,black gloss,rim,4,9,,4,1.0,2.5,,,,,,o,,,5.04,,4.09,bg int and ext,frequent very fine white sands; medium red particles; rare black rounded grains,,,1,,,N,,,,0,1,0,0,0,0,wall_int,,,,,,,,radial,2,0,0,1,present,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,abrasion maybe part of graffito. but it would be an unusual place for one,10,5,0,3,0,0,0,0,,,,,,7,7,,1,8,,,0,0,0,,1.00,0.00,,,,,,,,,,,,,7,7,8,
642,Populonia,4701,73,black gloss,rim,9,16,12,11,4.0,3.5,,,,55,,o,,,5.45,5.40,4.68,bg,frequent very fine angular voids; few incl,,,2,,,N,,,,0,1,0,0,0,1,"wall_int
rim_ext",concentric,1,1,0,0,,,chordal,3,0,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,also rim parallel abrasion,10,5,0,3,1,0,0,0,,,12.00,,,7,7,,1,8,,,0,0,0,,1.00,1.00,,,,,,,,,,,,,7,7,8,
643,Populonia,4701,73,black gloss,rim,11,16,13,11,4.0,4.0,,,,70,30,o,,,5.04,5.64,6.51,bg,rare mica; rare elongated voids; frequent very fine rounded voids,,2 pieces glued,1,,,N,,,,0,0,1,0,0,0,rim_int,,,,,,,,concentric,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,only very slight rubbing away of rim sharp edge,10,5,0,3,1,0,0,0,,,13.00,,,7,7,,1,8,,,0,0,0,,1.00,0.00,,,,,,,,,,,,,7,7,8,
644,Populonia,4701,73,black gloss,rim,7,9,19,5,2.5,3.0,,,,35,,o,,,6.79,5.16,5.38,bg,rough break; very few inclusion;,,,1,,,N,,,,0,0,1,0,0,1,"rim_int
rim_ext",concentric,1,1,0,0,,,concentric,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,on sharp edges,10,5,0,3,1,0,0,0,,,19.00,,,7,7,,1,8,,,0,0,0,,1.00,1.00,,,,,,,,,,,,,7,7,8,
645,Populonia,4701,73,black gloss,rim,17,25,22,7,4.5,3.5,,,,70,50,o,,,5.35,5.92,6.73,bg,medium rounded voids; rare brown angular particles,,,1,lip,2,N,,,,0,1,1,0,1,1,"rim_int
wall_ext
rim_ext
wall_int",concentric,1,1,0,0,,,concentric,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,abrasion along sharp part of rims and ext wheel marks; int wall has parallel scratch,10,5,0,3,1,0,0,0,,,22.00,,,7,7,,1,8,,,0,0,0,,1.00,1.00,,,,,,,,,,,,,7,7,8,
646,Populonia,4701,73,black gloss,rim,10,16,20,5,3.0,2.5,,,,40,,o,,,5.34,,6.38,bg,very fine rounded voids; rare black rounded particles,,,2,,,N,,,,0,0,1,0,0,1,"rim_ext
rim_int",concentric,1,1,0,0,,,concentric,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,slip on whole rim is gone,10,5,0,3,1,0,0,0,,,20.00,,,7,7,,1,8,,,0,0,0,,1.00,1.00,,,,,,,,,,,,,7,7,8,
647,Populonia,4701,73,black gloss,rim,12,16,13,12,5.0,3.5,,,,70,40,o,,,5.93,4.29,4.84,bg,freuqnet sudbournded voids; few incl,,lump rim,2,,,N,,,,0,0,1,0,0,1,"rim_int
rim_ext",concentric,1,1,0,0,,,radial,2,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,abrasion along sharp edges; also int perp abrasion,10,5,0,3,1,0,0,0,,,13.00,,,7,7,,1,8,,,0,0,0,,1.00,1.00,,,,,,,,,,,,,7,7,8,
648,Populonia,4701,73,black gloss,base,29,16,8,17,,,1.0,3.0,,,,,155,,9.43,,9.04,bg; foot reserved,few inc; rare very fine rounded voids,,,2,,,N,,,,0,0,0,1,0,0,base_ext,concentric,1,1,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,along foot sharp edge; random other gashes and flecks of removed slip,5,5,0,3,0,0,0,0,,,8.00,,,7,7,,,8,,,0,0,0,,0.00,1.00,,,,,,,,,,,,,7,7,8,
649,Populonia,4701,73,black gloss,base,18,16,,4,,,0.5,4.0,,,,,145,,,,,bg; foot reserved,medium very fine mica; rare white clear subrounded grains,,measurments not accurate because this pieces has very little surface remaining,3,,,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,whole fragemtn too eroded to see anything,5,5,0,3,0,0,0,0,,,,,,7,7,,,,,,0,0,0,,0.00,0.00,,,,,,,,,,,,,7,7,8,
650,Populonia,4701,73,black gloss,base,15,16,8,20,,,1.0,1.0,,,,,165,,7.98,,6.17,bg; int foot too,very few inc,,,2,,,N,,,,1,0,0,1,0,0,"base_int
base_ext",concentric,1,1,0,0,,,patch,4,0,0,0,,2.00,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,int slip completely gone; ext foot ring sharp part abraded,5,5,0,3,0,0,0,0,,,8.00,,,7,7,,,,,,0,0,0,,1.00,1.00,,,,,,,,,,,,,7,7,8,
651,Populonia,4701,73,black gloss,base,7,9,6,15,,,0.0,0.5,,,,,,,,,7.23,bg in foot too,rare elongated voids; frequent fine rounded voids; rare white clear particles rounded,,,1,,,N,,,,1,0,0,0,0,0,base_int,,,,,,,,radial,2,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,7 scrathed along break prolly related to post dep fragmentation,5,5,0,3,0,0,0,0,,,6.00,,,7,7,,,8,,,0,0,0,,1.00,0.00,,,,,,,,,,,,,7,7,8,
653,Populonia,4701,73,black gloss,handle,11,9,,,,,,,,,,,,,15.45,,14.30,bg; but grey,very fine white specks frequent,,quite a straight handle; round cross secition,1,,,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,6,5,0,3,0,0,0,0,,,,,,7,7,,,,,,0,0,0,,0.00,0.00,,,,,,,,,,,,,7,7,8,
654,Populonia,4701,73,black gloss,handle,5,4,,,,,,,,,,,,,7.58,,8.04,bg,medium rounded voids; medium rounded black particles,,,2,,,N,,,,0,0,0,0,1,0,wall_ext,concentric,1,1,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,abrasion along ext of sharp edge of handle,6,5,0,3,0,0,0,0,,,,,,7,7,,,,,,0,0,0,,0.00,1.00,,,,,,,,,,,,,7,7,8,
655,Populonia,4701,73,black gloss,handle,11,9,,,,,,,,,,,,,11.30,,12.22,bg,medium rounded voids; medium rounded black particles,,ribbed; circular,1,,,N,,,,0,0,0,0,1,0,wall_ext,concentric,1,1,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,along both exterior sides of handle,6,5,0,3,0,0,0,0,,,,,,7,7,,,,,,0,0,0,,0.00,1.00,,,,,,,,,,,,,7,7,8,
